id,num_orders
1231613,475.6467079006653
1164334,453.3671804717383
1300150,457.32460155429754
1231259,244.0289107801173
1243020,336.45567339900987
1433764,501.659460706212
1124103,526.84772951464
1031825,318.0478470839381
1437782,245.5889000981036
1087645,253.60230791404004
1185456,243.91055883214054
1450862,261.88776589910907
1465438,232.0979623953121
1035890,199.15760232191926
1267165,183.02644969067242
1262997,175.5223683426469
1088775,188.1253082884915
1217709,280.07787843688146
1430418,347.86778996787797
1275478,189.0655208769535
1435295,191.955328092444
1346982,195.6870779340648
1160970,197.11240852061752
1310566,175.59410112274213
1014151,186.14088929163475
1374002,187.74951109511375
1417996,239.88541851066515
1141881,269.4645521516691
1219590,228.84048872141008
1373220,256.5827859404915
1355558,240.57781194286758
1042282,153.29998512574804
1323969,152.42293131545287
1480827,868.4915146657486
1161084,897.2136565524075
1351984,884.5076875208546
1196384,869.2446022441842
1231951,857.770124915732
1004647,868.8368162331849
1441493,886.3306780013952
1337172,860.7198585705228
1127689,850.0193838132885
1321298,846.1928590445467
1475476,749.9897466443726
1207745,1792.5806955921375
1332437,731.0547527127594
1295195,723.656149983836
1238168,731.5225452406654
1401191,747.90219644296
1320351,3882.9465556222613
1015073,2815.492039974675
1440436,787.7027518611067
1488196,719.973114725368
1084735,69.86143498532878
1312130,78.67092584576176
1284072,68.25069892583785
1390606,66.35441959729411
1177870,52.156228714999095
1217412,43.908025597796495
1391279,51.58729035626185
1000635,48.05621167322121
1070142,54.22953156730561
1158077,34.44103530748988
1263948,792.2795667141264
1240615,803.8494331561839
1397490,700.3621873082963
1355088,755.9756519747219
1401705,803.9448178731948
1422185,766.1862698180836
1390157,800.1947502623433
1460838,925.5718107554183
1377519,900.5482000854836
1310657,442.33964378704945
1491023,473.4893783083881
1067356,439.3376650152232
1282200,520.6980537546794
1137357,528.1817405933139
1396043,535.9846577375437
1269970,524.2374586629312
1350440,534.9149767996614
1308326,544.1932034052621
1242087,432.6394619559738
1043619,499.0911863848188
1222185,52.554732283491234
1497941,53.89084479928317
1278537,56.516765152635344
1355035,53.63916937566201
1143583,54.45626333623358
1020166,57.1884294373896
1406416,54.77174276454737
1203123,56.71979169815392
1480428,52.106480407621724
1420069,54.16387675574046
1125502,118.46666038219489
1249505,111.21705578324423
1206767,117.00800457288902
1094469,121.60472660473428
1278323,170.7964091727597
1173977,144.08563683751356
1140787,105.00220021879709
1116819,129.64104356679036
1252003,132.64282514450574
1352888,115.70709648815081
1128508,1416.1260021953728
1034558,1464.887340493544
1176365,1381.8960238695163
1094576,1438.6144707623964
1392466,1464.455760768282
1055474,1683.6690218582926
1217360,1508.594706009579
1271801,1482.2134748082851
1345064,1480.6002332359537
1401294,1511.3137077502345
1024879,65.42014692433987
1001797,66.32119501759425
1131807,73.01899858558242
1494899,73.42587954968485
1268958,67.02233480127597
1288154,67.32379422564769
1203405,63.654698699288105
1040370,62.91689422711998
1044833,64.46385992240224
1350447,67.41147313620883
1347690,487.1215160486125
1025721,463.51945027576846
1457412,443.4569318766216
1251774,444.3636563154089
1380718,637.9792854425398
1262455,785.4886163906021
1043759,486.25322151107986
1153098,495.7858630606063
1142567,480.2732340010422
1044267,472.44990385696656
1263998,253.00959799991543
1185434,1111.7718997503268
1101049,239.13198215749728
1101699,198.7547627282202
1089294,242.53487199009325
1480593,243.28562613128588
1339799,2498.202391432898
1261433,1583.6695123327759
1397430,183.1717770744025
1083089,246.56512398045516
1138673,422.48033923543187
1306281,596.3566759683579
1042427,427.6270751376292
1039235,472.6685324768025
1270474,470.077835750389
1387994,472.8953736911666
1204001,446.4568076323603
1146761,446.2034730394542
1160004,448.3852459256281
1274185,434.99977075846067
1271542,136.03601614077573
1470774,132.58952243606637
1299041,133.99614049265915
1105837,165.5541448613993
1082803,152.9256145628084
1023822,157.82078099756617
1312925,151.0701736276594
1089746,159.49739677333093
1133734,129.51829694346654
1096643,123.45495543747455
1095601,150.88397259863322
1236999,125.66555976367492
1129005,164.9987673846701
1060160,111.32324475500901
1139012,135.36976677447518
1009801,59.60284103303694
1499374,114.34809493372252
1130038,123.65869529723822
1136954,93.82556939818983
1214539,102.5987279754375
1341789,136.56345823796906
1402501,131.42273258748656
1305350,99.75911184121291
1416500,90.97704701998181
1061620,136.0020487447759
1356623,174.61221179531717
1135009,166.42596113033466
1039371,105.54675832927992
1358442,142.92585086892674
1330108,127.64338092854848
1368952,1447.3323680771707
1402068,1504.7955201622722
1414079,1524.8748058393526
1027086,1421.5354900446773
1376822,2656.0717564869924
1473650,2573.4672201083667
1318829,1501.3976242349008
1485144,1528.4370174921364
1440877,4456.500532776129
1259634,4348.735543626874
1197323,151.2001004819171
1334064,223.6015019120214
1474493,280.1431052470813
1452523,370.6447848318055
1109460,306.53678229397894
1397686,147.35064292488104
1436925,177.6597973464054
1271835,160.04440377562574
1266289,200.16391203210995
1172743,180.0263970046784
1028916,207.47541404606696
1373369,160.313157787551
1159100,229.08316395501208
1078309,77.81072808468721
1444543,89.7369378046601
1403090,94.42615999423893
1091288,93.07918198091801
1357059,88.64419373436671
1258709,69.0293688180883
1016250,96.09894166675448
1291439,177.35929940725822
1487991,175.1008024121026
1173983,169.766161678377
1455460,138.0243398193859
1093777,141.64178852045538
1284038,160.45013015733252
1398418,161.938217775287
1100317,139.08855362348913
1050205,167.66806148785264
1355831,101.61282417987579
1205352,42.75146274970856
1352373,47.40373474535561
1145134,399.11804450534953
1285247,367.7791683947795
1485963,41.94697646618947
1410494,39.7597906129606
1194947,49.882034942351176
1479842,52.13376571442353
1141874,46.429013622219635
1219813,74.16094971023205
1020182,241.59697238189008
1083024,308.9452140796698
1027186,296.75340240123666
1226206,300.87510121764285
1193020,295.92045074897453
1208269,305.4869380404538
1441531,311.0673020688263
1201640,316.81066074007293
1412072,313.44302899882405
1063733,312.5229020538289
1196516,174.11114802698825
1115748,151.76213853895646
1281521,152.2788027884232
1451363,155.55468478230253
1430974,133.6357526465987
1461605,141.3028471241038
1248805,82.524378527604
1365062,165.99447596410914
1413517,182.48772569223775
1079468,160.0896887759285
1462434,108.8847507800698
1171225,112.65788408468852
1113088,103.55420427701243
1421572,108.19446989665727
1231421,109.71265483326101
1155226,107.34346795458441
1050090,112.12533951370713
1462159,109.47697275938181
1262088,111.51209998821584
1059783,109.85625409391007
1068765,462.6673647205014
1221985,493.8723339926633
1301321,487.7443990093433
1463289,510.9185354837273
1275946,504.3640691620075
1400875,501.8252790095964
1348564,462.8742684373166
1273247,516.1294333012377
1017611,509.6889210437135
1062279,510.6071794601133
1237961,455.9115398918547
1224992,448.24992975884726
1311411,455.98604877802916
1058810,429.24783627284813
1180280,451.6553388567416
1171237,532.6332314692962
1345370,440.89103809919095
1361205,493.3100228845413
1020415,472.61307453174476
1490702,468.03986094270573
1214923,198.4753490570247
1295739,194.31067530213232
1371494,184.1398609731423
1242910,203.05236135744133
1297462,204.17331730136354
1408420,201.32214356372438
1468795,173.15410308177493
1322980,173.1837464739908
1278810,200.40742427921575
1286425,185.91822741268226
1287421,345.88106551370777
1117909,328.7385257950458
1387886,325.22644315283463
1344564,309.70475660087567
1155339,486.2205028294256
1270105,482.77582168905127
1299390,311.0181736667604
1402691,348.9688737016177
1435663,323.3365245883413
1499834,322.9544708731186
1185266,263.73826210744016
1485491,468.30811239673125
1493366,258.952257202227
1244054,619.1863769717723
1339975,281.4622173657909
1493137,455.10275818907917
1482630,444.6642326925135
1237519,247.46518653070348
1414111,274.26096938328124
1290325,274.2662091484864
1064432,281.4185287345182
1220040,261.7149994331926
1275484,259.4912901284966
1272211,262.3905491318899
1290617,265.88457230359455
1321339,281.2599183189657
1458201,300.92798712128956
1219875,291.64623660480976
1085852,283.68095145844467
1334748,276.47959349948087
1224780,470.8267308538732
1198616,478.57590546762026
1177611,478.1355095037539
1077911,480.1355481769939
1305831,442.4196369437011
1098936,466.32636399667547
1189364,523.679030166167
1495457,455.84470945154277
1193672,512.851753858256
1177716,489.75176541088206
1125817,292.1016425689319
1093651,329.9400373832922
1009004,327.8320863847289
1447838,323.07437278445633
1339194,671.2921020918329
1027184,709.1669222185195
1366421,505.0921006604177
1395557,321.50855778334966
1382148,334.3154626441612
1066186,318.98412903374316
1437787,1129.1612850718966
1106809,1165.4504979695446
1318582,1112.1370328067742
1438968,1483.965279472917
1361549,1516.353722980123
1057783,1498.4513140698841
1004386,1453.7726456941123
1315211,1189.4527574083645
1428093,1168.0894887149009
1163409,856.4691238231294
1040148,494.46056058364695
1460445,281.2243825414641
1180058,267.15247137458846
1462684,300.22376091744263
1138520,409.39746015835016
1317061,298.0938274804362
1054840,303.28208128606605
1438974,301.3427561775904
1002774,319.8008379532266
1159437,338.758220566427
1089638,820.7630752045296
1443523,818.8425549753296
1163835,811.7557425632547
1494285,810.7248221664807
1318970,821.9081163479548
1230640,793.1173995443964
1350989,834.9674321989254
1469698,797.4394295730065
1157662,817.6304892599542
1365942,805.1746706767232
1241167,62.91205394193588
1450701,62.73101835715097
1224760,403.72644869628715
1363494,356.4302406415657
1324577,61.066545783884656
1491314,63.94203507662944
1158272,54.64278574447172
1412751,62.03717424556895
1112151,60.54523748221668
1219827,81.69640052373889
1187185,194.39391721611727
1257724,202.61068805168335
1138065,213.2203551832588
1331635,290.1147577474578
1089050,286.00973356536224
1209677,254.07682684618777
1178390,269.6619287970394
1232486,266.427222317215
1165663,191.10181031481198
1115081,189.41471898173802
1294491,823.7415074342346
1040703,827.617175962732
1012461,818.7515892877577
1431639,714.7636206560888
1121810,779.9164646894861
1054385,807.2840380312226
1106975,809.5273851114572
1094087,846.7341263940347
1140825,915.638679135889
1340524,492.18709800617563
1133545,1007.5656925583096
1259591,996.540156621313
1327142,990.9507079155223
1249310,970.8392063330001
1337116,1965.480093575332
1426288,2860.0866218020124
1178106,984.9562313624259
1112605,840.623043756368
1297011,749.7341151895519
1015985,959.5611605803732
1413327,445.2429352427036
1173972,490.8368932064271
1350644,466.1492018990976
1103990,469.97266342089733
1093038,461.59686263183056
1435909,432.8360047275356
1158632,468.8702555751288
1044666,441.8695136499758
1022214,472.7521201329492
1109852,437.18175214027883
1103251,74.94578560556633
1113951,87.80524246724917
1075058,116.61511490212357
1395991,131.2783478617504
1060374,121.84034615210238
1344988,120.57190298510757
1379139,105.4722910143762
1216578,99.19904343283122
1347909,135.7994955834865
1124487,104.76220836595938
1314422,58.8776956559479
1026962,54.43573695819639
1019750,51.99572034908236
1052756,59.125532589426186
1199363,176.58097677956772
1268913,116.99641397033051
1301467,57.38932042730835
1203194,56.806175297042664
1182935,58.581631121346774
1163522,52.641577146798234
1072037,129.32536066614045
1398096,117.15003973464982
1094768,127.97590526132296
1458256,139.26686834647808
1469568,119.74147084150673
1042422,125.98464733823009
1281477,115.91373545449912
1427545,124.25483315191744
1398303,149.92118273358622
1297500,79.31602604839141
1184259,21.571059983226036
1359066,21.87850239690486
1328835,21.520924259995052
1375031,19.182194227736183
1180363,74.5521269786426
1079995,163.59898997690794
1468705,81.45430394969877
1041884,82.07563314278333
1161571,97.12836718589784
1049477,133.60106975446456
1363599,158.8401281160097
1138175,64.190515471235
1165312,77.48866705424359
1419232,63.65294029995346
1093243,539.1304862852189
1146579,580.3787921421515
1250371,573.4555923587714
1441494,543.5898963932325
1146752,537.8595794351578
1427935,574.9817473542569
1012377,556.060328183405
1264350,549.6168379634837
1169852,567.2465978979797
1392031,586.2865483116444
1140763,171.35344551383267
1359423,168.97769667965963
1145373,114.40431459846272
1381586,120.19727467150261
1486989,168.4438901827388
1061075,161.98323233821708
1018684,119.17425610474196
1165135,116.34095430033278
1365978,167.360462210502
1425692,164.65432175967808
1352787,43.62484743198966
1106798,388.56817592652175
1151845,331.1130580982231
1446773,38.08000495050055
1000259,43.48230962268889
1361688,33.37089876926455
1339452,275.1769901585748
1296483,288.7920728406076
1265643,283.8214792795751
1243332,289.1915512186416
1017985,434.74061844474755
1002910,632.3811360728865
1214298,555.9522456256353
1265634,268.50797089951857
1490788,270.77314508089125
1054015,262.34785542010025
1394286,80.51756318974068
1020966,157.09233039393047
1210680,170.4794042668984
1007010,247.93258561594703
1426974,104.99917151701226
1167015,79.99338457770571
1208134,80.58845782905755
1088146,80.12739580753589
1384893,88.82633174128124
1295493,79.55049439273468
1237768,129.9097133603612
1134786,126.63966867266126
1052017,125.78740265476925
1209585,128.4311742193549
1115016,272.4486891924755
1101235,195.96293987304853
1448019,127.58924329321084
1315737,117.15490709630305
1039269,127.72926114111797
1436545,124.77626760186315
1445418,68.9263011431312
1001412,70.53636250253605
1389027,73.17993455625512
1406711,92.65315725923233
1070287,102.52569220417784
1084653,94.85127656951555
1137633,94.62760187883997
1233884,62.91634936228776
1315294,604.242937354148
1282318,598.2512762467259
1206406,596.367411231728
1245457,595.5638630479003
1324576,575.160087063872
1054723,576.7177479015729
1240913,582.1682488102427
1403942,545.8691840146054
1004923,569.7344400731731
1429694,568.4913141128276
1029910,573.9364783986244
1228946,1701.8448932461063
1119476,616.7661718034773
1306935,598.8743720927364
1349929,614.296408652771
1391689,639.214787464274
1350008,3389.8179043459104
1017175,2341.482816399623
1230601,585.0201182870693
1353563,583.8014864173012
1460117,32.70593553448575
1366885,31.030622756724753
1096075,29.611530053327144
1117594,28.466686509836475
1486028,24.775567652012008
1135738,25.213060645198535
1222614,25.43673367802819
1406377,19.401800638805845
1244061,790.1128709625767
1003197,773.8838823802924
1289790,704.6320834121983
1036601,771.1267517714699
1050954,769.3995682969993
1492614,767.0797076472725
1468175,769.4401145469324
1127745,871.557392090806
1356109,899.0599087901089
1288414,445.4125544267398
1186700,600.4266166883002
1088403,506.8497109617761
1133590,571.4485085432892
1155657,547.8082367323951
1348738,567.0300536725905
1497813,524.2724770979933
1094690,557.3004350388828
1152196,566.1427101321473
1003610,603.3618496995126
1479704,569.006941570225
1068127,116.18200626717936
1222762,111.13533013189213
1324076,78.1610423048811
1473003,110.12885210608269
1343036,110.98755234289526
1255407,107.65671260877463
1338733,77.01114797516351
1482136,75.65064143946421
1147855,114.85188078164086
1311799,110.15914452169406
1306558,83.9283620407427
1494027,68.1107730424702
1265348,65.48238033207932
1083041,71.23871600632421
1003331,72.94873580839885
1123214,59.439812543769136
1038791,55.651036464016094
1134852,69.54069630262816
1403461,78.08574267715126
1002912,70.10236545751121
1089089,1386.9482573449066
1082554,1322.731888486003
1353572,1235.6306597227447
1015394,1337.983937457864
1320654,1306.7668525709703
1108704,1313.682160855148
1349640,1266.2777300477828
1233603,1232.4780068912705
1240827,1309.591515770269
1054033,1260.1004118443022
1398644,25.42605469549008
1303762,25.13261471549931
1272724,24.59875001843104
1423160,26.024465996779472
1055961,24.631093311753176
1481640,23.996881167466025
1031471,22.95497628997923
1241213,24.964705025097395
1055152,342.43317645036495
1075123,329.2068255426923
1365959,310.92776867223296
1195304,312.680329919674
1211091,511.57936242686367
1373638,633.4670203897396
1091949,316.68118083247776
1485637,318.89858562946085
1214130,318.2485715116271
1277790,319.295961771589
1014247,261.93713884299365
1415059,1285.841450071526
1107132,234.31308611039495
1011846,203.68883646652137
1036998,246.43718773181809
1006386,243.9730443938213
1412745,2917.8644575629132
1375145,1875.9055265094921
1354719,217.78804739034774
1416624,245.72394029876753
1162670,421.7166299522147
1473999,410.62045878861886
1415730,409.1475403421377
1070101,444.2198924451266
1149110,441.68558372475445
1268657,447.31138477300516
1125034,555.362295464303
1233869,391.86220612608497
1478615,562.1652888051317
1081273,391.09034645458587
1452584,68.56742613169423
1082717,52.71993346450248
1009386,71.13197496736058
1251805,49.82578294338092
1390565,28.5227001937633
1301315,52.290559576107206
1033019,43.72726843693354
1127204,45.53410391162998
1454285,47.83100286876795
1230213,48.97711743541065
1216199,32.398244811587375
1338024,65.58410176889565
1316220,44.63936352669363
1261077,75.65912996609715
1499021,54.75484355707401
1384202,38.284115690423754
1327954,52.4730584657402
1139730,766.847831975215
1301842,737.8643652557331
1251244,712.7789340393929
1183358,652.4634519446997
1059732,2038.1298902013898
1151274,1890.0457186213725
1072415,672.8441234623507
1469941,642.6410443124216
1288037,2650.7910136891023
1325139,2585.3706667050283
1101375,63.49021300400422
1398435,128.6843666009604
1353965,177.47637050177022
1183936,241.87338045909624
1311911,99.73218936671496
1062494,71.30342146975944
1410039,64.70675029135695
1187463,67.26959480127577
1082477,76.18974111785867
1345516,66.86450701663142
1022008,115.64428367743511
1438700,87.5994597585175
1314739,73.92690275227798
1316314,38.52843728972673
1050661,45.61992446288667
1317396,38.47915158405139
1179891,34.52296561674832
1035233,28.97235401048947
1011404,38.16859810249294
1306324,223.73506042428872
1473058,163.38986643506945
1463455,192.16179148990898
1248427,179.00878011814555
1173141,194.57335013825238
1471497,187.46053716152156
1455556,188.70452575163523
1305973,177.20001826101927
1456111,211.65766633941158
1311369,165.99382792451186
1084924,31.36383294569068
1075942,34.35684680699666
1458788,387.5801689430938
1108592,369.86138840748225
1091948,31.723007245649754
1028978,39.23175902961933
1480899,37.84997769318569
1043364,32.19034402616348
1390783,50.58433852260982
1083460,295.2868948016623
1113545,362.96197990167275
1175098,360.0910131802128
1107789,388.0917105201236
1472551,356.25398273424537
1434395,387.55540007174545
1204957,351.79207989117145
1066271,340.95742356535084
1201647,366.20473365497537
1207963,359.58520252572424
1224651,53.45497493067899
1102821,47.08729973814793
1413179,42.70041433889452
1064720,28.11195217083517
1333985,51.32672193799133
1485965,57.4768019621168
1045179,47.10984476062941
1034980,124.01552355572814
1055582,124.4857171178823
1444798,82.03811704733005
1059223,125.1607909237525
1047097,123.43508649933956
1121896,83.39486360725057
1093815,85.5040078886182
1171798,81.3998705238168
1110818,121.67045230580541
1368837,116.50693701474297
1016415,420.3212591747339
1300798,405.079673358271
1093179,402.6399243600252
1305192,434.37854871198005
1095872,428.50878781048397
1000264,429.3928047792411
1253533,387.07597847983146
1109365,418.5379936538559
1492072,438.4838601973629
1369989,434.97444693826156
1233753,252.57914698620104
1113550,254.30560485638168
1119683,294.1110645386837
1351878,394.32285562444105
1143262,301.49184064854745
1058344,248.31221914895656
1414470,291.2970501094994
1252992,242.72040370745881
1115685,260.0554673984101
1421486,291.08215877533354
1320342,97.04324005345089
1021911,91.00381076168007
1251776,81.91955077274503
1165288,94.72259375004191
1113019,96.370147873142
1116213,95.59632741638899
1044947,93.95978239624083
1402049,86.33365245878048
1073679,159.40283202710575
1088866,164.9000293144997
1194180,157.7032604715958
1474476,164.73079245228092
1049402,344.9483591160423
1416839,338.9745569354525
1218844,153.16561289858083
1170492,165.0388751896513
1091303,162.83022944764107
1367373,172.66750465476775
1241826,93.69977540742671
1023270,188.56420520240277
1495450,103.42045614566639
1383578,163.87000128588608
1482218,104.53278349683416
1414458,189.08686668500013
1306516,178.2540463464442
1180610,84.08850798855435
1323085,88.12935123361615
1212285,94.11116750731738
1039279,141.52201222931228
1395825,141.99328896702727
1386899,161.33599757286333
1216036,164.09701087896659
1225001,168.26665774881752
1196661,147.19994203575618
1496261,198.86502013115188
1194929,137.0507123053097
1209119,144.8041794149726
1397954,129.95869385668288
1433003,402.77758847179814
1306725,392.48567110480667
1355897,394.11507659135435
1064394,399.4397388944561
1299518,422.968033693718
1401228,383.02141726625774
1495883,394.3383203072954
1186113,403.53212373731577
1452283,404.1646273370713
1478258,397.66008956541845
1197751,183.31481046777805
1124970,187.0257626792113
1131633,182.05656649270247
1414498,183.94072304160642
1453888,310.6712307594888
1158313,442.1278945607082
1100676,427.9454662758582
1158135,179.92443890398954
1171800,188.54307170891417
1026264,184.6898374603622
1321385,1027.6723148607625
1050460,1000.5321951303802
1146215,984.7983490988806
1419175,1389.4421080427448
1372396,1411.140177672851
1432207,1348.9352563768082
1394210,1306.8597677785272
1443225,973.998288032605
1342526,977.7373694349162
1449114,741.3578685851379
1123390,548.7484770362811
1247236,165.34626802623086
1261392,165.08063457770893
1489922,196.88795758431706
1401658,278.1028669014537
1125250,269.2236983809657
1037647,277.0556460154302
1138222,200.71035224766374
1266103,293.94663704313825
1003947,282.85409299481364
1348210,710.8218669150822
1145349,707.552943812758
1373036,699.0616421445588
1309199,711.6960706418896
1171211,710.3890540752994
1402145,706.9460795494357
1475657,702.0156139349594
1467695,682.7774155859206
1147970,692.1214434824585
1378850,677.9338035867473
1121390,35.250836779712515
1237926,32.09113484569844
1492615,278.3642624230211
1006586,242.2656369572186
1000914,31.43897976482492
1405281,29.957725508205375
1140630,32.46874508004589
1179175,31.834110326850173
1328240,39.05440592182577
1148498,67.15641896684012
1444150,64.99043769980237
1184976,69.37078989627837
1455643,104.91735941165169
1054872,94.61864943472855
1465520,89.77469451651731
1235991,91.61546337932604
1357362,92.12370658280494
1224648,64.57727004701886
1042687,61.947172621876675
1435100,1148.922340615158
1386731,1169.897758845747
1030695,1157.5363389295173
1254045,979.3968398418738
1392602,1147.0858996440138
1443272,1080.3923547379957
1147078,1160.0824893531549
1065907,1219.6231540547356
1354825,1212.2682504590055
1177980,688.5236504697496
1201164,1901.486962140461
1003099,1963.6241699552156
1002495,2061.155520932954
1365578,1734.2550666183622
1419626,4771.8802626397655
1195370,4712.5129975523205
1207458,1814.5612787136656
1408017,1931.3290232664658
1090667,1570.0121483547343
1397788,2019.3504236158074
1227739,536.8932654119864
1362484,629.8968295841327
1097531,576.9603366357226
1082537,565.0664791936882
1484097,602.6310975259233
1325444,617.9378324142643
1276142,506.9562348376397
1333143,621.2681962091937
1487777,591.0888612749052
1395108,606.7895958490444
1042584,90.21581367713796
1274476,110.5933065453558
1055703,87.50353938055156
1247424,116.62030231518295
1302516,132.62577641704357
1171030,95.37817857911944
1266519,126.3700887831397
1137275,113.49402215846118
1266254,122.50195062430205
1125205,113.46652297320394
1282243,139.32439865268398
1265496,133.03315957036526
1269069,127.81799534455917
1421700,141.57793640161844
1095834,340.2902722843874
1175473,245.05352599739223
1299709,134.6142760470898
1454164,136.2628885981443
1068339,133.32043300997057
1131994,123.00413414203183
1452032,123.01814714058243
1268214,91.41523454083188
1261241,104.6875685477893
1209168,120.08727512376284
1106716,114.80623620384291
1104690,124.46626448147053
1117544,83.41732055215219
1417850,117.07056185798889
1211259,140.29191392722473
1431972,109.17719266252199
1475506,69.10843434929467
1409045,68.18411062060163
1410758,69.8115159617517
1368841,73.9998806769015
1409653,72.69765387604878
1251129,59.44609962654291
1199822,62.067232189573765
1306963,68.55625096173723
1352289,59.63765796580826
1487534,53.886485861371426
1043614,127.02635129871848
1388656,275.3290364732202
1464836,134.8315606237722
1072381,120.68077142075767
1388909,133.03643137836795
1280894,209.1486359623923
1356370,235.64719900960472
1245069,117.14941044160878
1295639,119.83032553605817
1305904,106.75413225100198
1292177,599.2784885405553
1317384,630.7173495639237
1121211,643.2065352192268
1021640,654.5685588403738
1210569,654.4104793186875
1442046,628.8550672428235
1131692,645.1193254830489
1325899,696.0326793615147
1035806,702.8963803787617
1192752,628.7709812459191
1154621,263.2903927326149
1105567,256.5940322265324
1351561,259.03650894311795
1284314,263.8010889862934
1119425,259.85889939705174
1071315,262.2706972919204
1053700,256.5137624415683
1196897,257.1309827816226
1100864,256.30342597770044
1095250,273.13587116975015
1314012,82.60891651567859
1177213,69.47665489229848
1312239,487.91682533260104
1371943,448.3668947258063
1269951,76.13823095632391
1124463,74.45884203064027
1171380,67.76982643749936
1257945,60.7752823360055
1164850,71.84246283036944
1317829,105.34239998339197
1494403,509.45992749224973
1372964,554.4804461977368
1028254,547.7457477656558
1394819,550.1924260143765
1239193,801.114033008042
1466747,1155.1486450213374
1460540,741.2279275904597
1109530,535.2830406715335
1140660,508.18526450520864
1015607,508.47055916570173
1039868,189.3923614306908
1179336,362.8321070461968
1156949,289.63299194633225
1416864,379.821656143052
1229607,244.88831143983018
1488828,202.6634997823622
1243030,184.73196016572416
1342622,186.75102032934785
1474891,195.8041078253833
1107378,173.67033972324245
1120819,177.20456648223504
1195282,164.56941070429448
1335120,169.6757676899639
1377332,167.4690462864352
1318602,327.41013369461143
1106208,236.3628340200205
1496726,169.5038806831039
1040688,173.01244461250596
1359566,175.50296757997566
1322847,171.77592044597753
1419205,207.43953501369393
1376392,215.2045839998048
1471555,216.71840040924442
1157631,298.23808264171606
1446675,289.2293962911211
1171196,269.78054657722674
1353589,297.67063439114384
1083761,277.91742079219694
1017978,181.00390198940258
1204607,183.84910052039214
1179263,886.4405620963449
1287664,892.8473180638496
1101142,883.168864928527
1259598,887.3290230590487
1403541,872.8651858360096
1101243,903.3846761277302
1235681,876.1593237455594
1473044,871.0577430870298
1165704,856.1534084349261
1327609,855.4859785010927
1382591,774.6375423489534
1258870,1862.8390490329327
1340640,797.5413024403333
1165396,753.1192806249812
1460743,823.083044487843
1210591,811.3834739432718
1428233,3902.999068121856
1094909,2922.868337674342
1332634,770.9633953477163
1226462,838.943364856175
1022245,74.4923611796223
1082397,85.97154447581912
1136816,76.3008864382645
1478736,68.31687605069037
1468754,53.84884047815036
1392549,49.892550403129874
1268353,54.705943700647225
1295313,51.09692373447423
1086365,56.76907726048259
1072664,906.0032544433632
1271325,905.9845023460421
1468915,793.9617393760243
